dqdx,trklen,y
47923.2,65.5631,1
50899.6,185.497,1
51516.1,161.489,1
46802,212.498,1
21449,74.568,1
47467.2,98.2761,1
21472.1,92.5123,1
26599.4,62.5095,1
50399.7,136.477,1
5277.81,100.803,1
26826.5,88.8693,1
22150.6,183.218,1
48040.8,104.825,1
50947.4,97.6756,1
20255.2,113.962,1
69414,70.9872,0
53750.7,156.536,1
67067.8,27.0617,1
51467.5,155.926,1
47997,96.9449,1
48446.8,61.799,1
56475.6,63.6902,1
53870.2,67.4222,1
50737.9,166.557,1
50048.7,333.185,1
48892.3,311.536,1
50966.2,87.1883,1
52751.6,186.264,1
45413.7,135.657,1
52605.7,93.2869,1
48645.3,252.818,1
54871.3,65.7747,1
60186.5,79.84,1
50795.4,177.082,1
50827,375.237,1
47712.7,165.246,1
50797.2,399.613,1
49936.3,264.737,1
50262.6,147.75,1
54603.7,71.8675,1
52410.6,132.796,1
64527,45.3285,1
25416.7,76.1056,1
51807.8,149.39,1
52641.8,55.9171,1
50613.1,248.666,1
58425.9,52.1265,1
47367.3,60.6367,1
49748.3,182.084,1
51646,299.124,1
51039.7,140.988,1
49048.5,272.474,1
65382.4,102.055,0
51836.5,217.993,1
47125.5,53.0735,1
49963.7,100.257,1
52625.4,52.6727,1
51411.8,208.905,1
50653,87.0819,1
5158.76,108.398,1
50993.6,230.618,1
50619.4,255.307,1
47748.3,171.415,1
49673.9,83.5176,1
51333.1,214.253,1
3761.15,91.2341,1
48448.9,310.13,1
50923.5,92.8573,1
50763.2,212.035,1
56623.4,44.0736,1
47974.3,176.897,1
54412.8,100.395,1
48050.8,235.797,1
51982.9,114.666,1
52851.1,154.079,1
69775.4,49.4107,0
51886.7,130.913,1
50920.5,209.473,1
51527.1,98.6157,1
52811,92.3019,1
50977,334.144,1
48145.6,132.143,1
50101.5,118.478,1
39253.1,153.76,1
51091.1,48.6637,1
49839.6,277.425,1
55134.3,224.321,1
50438.7,371.115,1
57020.4,49.2184,1
46631.1,82.1233,1
45897.9,305.81,1
48091.6,216.623,1
51468.9,159.748,1
49659.1,77.6334,1
46564.8,37.7013,1
48020.3,173.658,1
49591.2,208.795,1
51027.2,190.018,1
50417.5,375.201,1
50372.1,65.4509,1
48947.1,103.495,1
49478.6,59.9556,1
58237.9,81.5869,1
55752.8,160.281,1
45119.8,67.5776,1
52282.6,184.291,1
50245.8,178.854,1
49575,298.096,1
52802.6,94.2427,1
51273.1,183.64,1
47432.8,293.95,1
48928.4,81.6156,1
47040.9,275.599,1
68089.5,30.6878,1
48810,142.119,1
55993.1,41.6586,1
50316.2,293.888,1
57257.6,71.1752,1
63555.6,34.536,1
48451,217.894,1
50455.4,175.058,1
50442.3,131.621,1
48969.5,553.943,1
62651.3,83.3684,1
55869.6,78.2762,1
2505.38,14.2139,1
51708.6,121.245,1
8501.79,120.306,1
50122.7,100.444,1
54217.2,110.141,1
51653.6,326.919,1
46765.8,78.0245,1
52801.6,61.8795,1
52125.3,146.41,1
50102.4,67.2702,1
47666.9,116.542,1
49580.5,124.637,1
50148.8,219.181,1
58097,82.3273,1
53048.4,225.243,1
49390.4,191.683,1
49566.2,74.3081,1
43836.2,109.182,1
49984.6,264.04,1
48811.3,120.192,1
57106.8,64.7967,1
49711.7,189.574,1
56413.6,45.4374,1
51694.9,128.701,1
53238,181.964,1
49994.2,68.4346,1
63971,33.2884,1
52256,243.476,1
56719.4,58.6883,1
60000.6,51.2185,1
50104.5,441.359,1
50200.8,131.453,1
53397.5,111.661,1
54173.4,152.832,1
49734.3,176.73,1
49345.4,272.168,1
15069.4,63.4661,1
5551.13,165.442,1
54089,94.395,1
51989.7,133.853,1
52709.6,225.009,1
49274.1,70.5397,1
3561.3,73.5627,1
56430.4,51.7622,1
51987.6,139.3,1
53734,71.174,1
49075.6,91.0376,1
49193.6,59.1827,1
50106.5,131.177,1
49475.4,256.325,1
47093.7,152.237,1
50770.8,140.841,1
52547.4,176.873,1
45758.6,183.682,1
48133.8,282.808,1
55100.7,173.894,1
50404.1,98.8668,1
56633.9,49.797,1
55189.6,189.268,1
53424,188.723,1
53001.6,296.09,1
50039.5,511.69,1
55376.2,38.8538,1
50064.9,190.121,1
48147.8,385.758,1
49033.4,46.0745,1
46911.2,580.821,1
52848.4,196.036,1
56679.8,119.763,1
49262.1,200.262,1
53103.8,113.493,1
45642.6,139.12,1
52312.8,132.84,1
50853.8,118.413,1
50690.3,210.07,1
50811.4,196.092,1
48296.5,264.472,1
51186.7,183.267,1
49303.3,166.373,1
50938.7,297.416,1
52171.2,199.11,1
50516.9,187.088,1
11578.3,33.8547,1
5484.16,86.3309,1
48815,225.361,1
48426.5,174.933,1
51041.4,153.163,1
50336.9,124.037,1
64575,80.4707,0
51469.2,163.984,1
48413.8,351.173,1
49086,301.416,1
50159.5,92.5342,1
51058.1,148.519,1
49676.5,91.7857,1
55161.8,77.1846,1
41905.9,143.605,1
58882.6,73.6964,1
49568.1,264.644,1
48814.6,41.9977,1
51828,57.5724,1
45532.4,127.456,1
48197.5,85.322,1
52097.4,83.8183,1
50935.2,219.981,1
2839.44,132.631,1
53056,41.7311,1
49308.3,95.1306,1
48295.1,271.262,1
49781.5,365.155,1
52935.9,94.6301,1
41791.1,288.118,1
42325.2,85.973,1
57919.8,95.0457,1
59342.9,71.9902,1
3294.95,105.092,1
52028.1,167.949,1
54909.6,72.3251,1
55292,118.447,1
50348.9,117.709,1
52534.9,119.407,1
47365,326.885,1
51188.1,103.503,1
51128.8,153.159,1
35765.3,61.8637,1
65367.6,38.4447,1
51510.8,77.0294,1
56572.8,74.276,1
51113,134.398,1
53523.3,106.665,1
58978.1,64.64,1
42366.5,101.09,1
50129.6,201.425,1
53884.8,126.438,1
51534.1,131.114,1
49181.4,199.977,1
49656.1,175.491,1
48968.2,61.4581,1
50050.3,119.613,1
50340.2,267.216,1
48085.6,249.575,1
52340.4,213.108,1
55416.6,71.7818,1
49607.7,266.293,1
50589.9,186.742,1
55440,53.9941,1
4541.38,76.6647,1
14857.6,77.0541,1
54241.2,74.2288,1
48175.7,198.674,1
47848.9,186.478,1
52371.6,174.56,1
42418.5,47.5581,1
4675.53,48.0168,1
10305.5,55.7483,1
49094,325.182,1
55022.1,178.347,1
51154.9,60.5587,1
49486.8,267.525,1
49517.1,98.269,1
55067.2,152.528,1
49836.1,292.1,1
48947.6,234.709,1
50460.4,236.964,1
49620.2,55.3874,1
56266,95.8704,1
45544.1,343.261,1
58068.1,133.564,1
50793.7,227.536,1
54438.3,90.4061,1
47849.8,103.596,1
47780.7,33.2647,1
50802.3,137.905,1
58442.9,62.389,1
48573.9,94.2486,1
48033.2,99.7389,1
48871.7,163.152,1
48969.7,68.2553,1
48803.6,246.121,1
63424.8,25.7268,1
54572.1,97.0413,1
5817.23,130.993,1
49609.1,130.032,1
50904.9,123.73,1
49859.7,52.6717,1
49984.3,216.848,1
56841.9,138.864,1
46945.6,74.2373,1
53247,125.553,1
52055.6,78.5658,1
50793.4,189.115,1
52093.7,148.767,1
52358.4,115.344,1
47420,157.297,1
51699.6,162.907,1
50868,316.922,1
50094.2,386.123,1
50649.8,600.508,1
8234.85,79.4189,1
53305.1,152.161,1
9695.51,88.4125,1
49613.4,289.326,1
53329.3,65.5029,1
6868.82,161.757,1
49636.9,143.175,1
48280.4,194.361,1
49572.1,705.462,1
52300.5,493.581,1
50327.9,90.5123,1
45093.9,184.375,1
54516.7,103.339,1
50427.1,144.202,1
4025.19,59.016,1
55465.6,92.1304,1
53396.3,86.7362,1
47711.3,120.87,1
48536.5,94.4049,1
29360.4,91.9171,1
55841.1,170.713,1
59445,37.5416,1
50510.4,378.535,1
51288.4,132.811,1
4577.36,111.137,1
51457.9,264.588,1
48405.4,85.8347,1
49507.9,226.71,1
49442.7,90.1894,1
52835.6,130.815,1
46158.4,33.7878,1
53170.1,206.336,1
51047.9,36.0975,1
55654.7,50.265,1
58543,50.7616,1
50712.6,190.063,1
47593,343.703,1
52712.4,112.863,1
49479.7,87.5445,1
54729.8,90.5417,1
51087.4,171.988,1
49599.8,125.974,1
53796.9,132.847,1
51859.8,68.5321,1
49057.7,166.155,1
46121,112.431,1
48827.9,161.757,1
48797.4,211.553,1
78191.6,18.5191,1
48838.2,484.496,1
50565.4,85.275,1
44590.1,84.5143,1
41259.4,101.123,1
51162.2,130.914,1
58119,57.1198,1
49139,148.412,1
49357.1,50.2505,1
49981.6,35.0056,1
51835.7,118.931,1
52582.7,123.748,1
53136.5,192.178,1
49843.9,150.963,1
51103,151.182,1
64109.7,43.0436,1
48975.9,346.495,1
53595.7,107.13,1
53769.1,34.607,1
49707.7,534.967,1
43519.4,122.974,1
50773.6,181.739,1
49760.1,233.903,1
47876.6,118.41,1
50652.6,297.315,1
9706.35,157.068,1
50513.9,368.484,1
3711.89,109.419,1
32931.6,57.1432,1
52736.5,82.6824,1
48118.7,126.624,1
50416.2,48.1504,1
47443.6,31.4671,1
69927,22.6099,1
50253.2,245.858,1
48116,147.81,1
59736,103.576,1
50426.1,187.226,1
67409,30.0712,1
51008,125.054,1
47889.4,162.569,1
44248.4,137.285,1
51913.5,187.059,1
49280.3,520.232,1
52884.2,104.848,1
51998.4,38.9512,1
46031.9,188.782,1
48587.8,75.1344,1
51252.5,189.621,1
47681.5,143.42,1
48964.7,117.877,1
61564.5,56.8988,0
47110.4,62.938,1
8495.38,46.5305,1
50758,124.686,1
50823.8,156.79,1
55127.1,72.0558,1
62441.9,40.6447,1
77245,40.8838,1
59351.9,50.2518,1
48647.1,242.678,1
54664.8,128.213,1
49471.8,404.798,1
45240.8,62.554,1
45372.2,64.1144,1
49269.9,381.312,1
49557.7,151.212,1
48766.8,154.412,1
51128.4,337.842,1
50085.5,146.29,1
53510.9,139.824,1
51480.2,209.182,1
46072.1,96.917,1
49289.2,289.125,1
53150.9,37.0635,1
39669,163.367,1
49721.5,312.943,1
49757.1,170.281,1
52805.6,103.717,1
51080,194.642,1
53029,78.808,1
48550.6,47.0208,1
49440,217.475,1
49250,217.159,1
50020,230.114,1
52841.7,116.07,1
48085,61.0499,1
18220.8,51.4613,1
47215.7,86.4087,1
53099.2,80.0616,1
53279.6,81.5987,1
63161.9,14.0283,1
52931.7,84.927,1
49153,207.301,1
57775.4,77.2382,1
54483.2,59.1507,1
43008.2,248.864,1
47411.6,44.4988,1
67039.2,29.67,1
5254.06,151.222,1
53415,108.284,1
48780,43.9682,1
58151.2,66.0948,1
53972.2,186.192,1
48896.2,580.734,1
51996.2,264.199,1
49928.2,644.195,1
5286.47,55.607,1
48788.7,439.762,1
51108,79.1157,1
52708.7,82.8426,1
49433.7,96.5953,1
52366.5,103.75,1
24980.6,118.527,1
50744.6,241.428,1
50520.2,198.586,1
53507.1,73.807,1
59392.2,106.182,1
61523.5,17.3843,1
49341.5,179.624,1
50416.9,168.167,1
52495,87.5038,1
48437.7,69.6004,1
51513.1,134.334,1
49806.3,93.0097,1
65236.3,31.8788,1
51187.6,104.528,1
50600.9,145.593,1
42940,205.15,1
51846.7,174.684,1
52283.1,81.0082,1
51049.2,139.258,1
49417.8,388.389,1
48208.1,199.226,1
55578.2,116.912,1
40247.1,76.4619,1
50038.7,117.595,1
52055.7,248.344,1
49708.8,231.6,1
44724.4,186.663,1
52765.4,198.49,1
12739.9,67.285,1
7094.08,63.3331,1
49779.6,176.815,1
50416.9,213.611,1
55503.4,43.4452,1
56035.1,108.392,1
50068.5,176.996,1
71276.5,23.6252,1
47230.4,92.5133,1
52577.4,301.764,1
51432.7,52.7676,1
50659.2,99.3589,1
52900.4,153,1
51003.9,270.888,1
53820.7,68.1019,1
49448.1,189.569,1
51192,171.559,1
49044.5,215.772,1
43919.8,106.183,1
56990,71.7198,1
50987.4,141.276,1
53531.2,101.342,1
53011.2,80.514,1
48641.9,218.382,1
59414,84.0287,1
52224.2,55.7681,1
52350,198.633,1
47953.6,127.383,1
54169.9,132.875,1
31772,78.3413,1
49974.3,98.5852,1
61342.8,41.8345,1
49524.8,123.098,1
50906.4,139.887,1
48778.3,326.285,1
49806,175.737,1
52324,115.634,1
48464.4,92.5105,1
61444.5,41.2201,1
51589.5,121.344,1
50351.8,457.518,1
54287.5,124.102,1
70272.7,95.8162,1
50194.4,366.981,1
7416.37,53.8376,1
61212.4,38.7547,1
62194.4,101.302,1
46089.7,143.991,1
53625.6,109.057,1
41880.8,172.667,1
50625.8,155.213,1
56268.3,93.5659,1
5659.81,58.6118,1
52997.2,67.4517,1
53739.4,111.06,1
50766.1,263.137,1
49780.2,539.842,1
49765.8,113.335,1
50018.4,194.203,1
47807.8,106.79,1
49204.7,94.0502,1
52103.9,130.414,1
49941.5,189.305,1
50078,301.824,1
47270.7,40.4365,1
60970.5,80.91,1
9938.8,27.8069,1
51784.3,142.187,1
7155.32,38.5599,1
51664.2,124.289,1
46964.3,182.79,1
51562,30.9822,1
55273,110.432,1
46559.9,44.5765,1
10223.4,86.2786,1
53102.5,188.765,1
52413.3,212.155,1
48625.4,258.893,1
49751.3,239.791,1
51725.9,168.529,1
47460.8,123.685,1
48348.1,182.957,1
50941.8,84.4186,1
49117.5,185.97,1
48666.2,359.645,1
77496.1,12.4224,1
52572.1,182.507,1
51591.9,78.4233,1
54416.5,193.292,1
48340.7,347.157,1
52124.4,39.2307,1
71602.4,27.3069,1
48138.4,153.468,1
55622.8,53.1261,1
47430.2,146.991,1
48409.1,209.493,1
52698.2,83.0102,1
51688.6,263.604,1
47927,82.1904,1
52953.5,245.851,1
50363.5,191.712,1
48468.9,207.073,1
4422.99,74.6978,1
52445.3,137.119,1
61377.6,28.42,1
52344.1,339.277,1
53439.7,52.9674,1
49204.2,114.061,1
48187.8,148.224,1
48209.9,66.6147,1
54235.1,54.5186,1
51035,211.912,1
48959.1,227.229,1
54571.7,145.161,1
49486.8,230.839,1
56947.9,52.3512,1
50995.7,304.144,1
49687,128.979,1
58205.2,58.5689,1
51001.9,173.517,1
65723.4,38.5091,1
54334.3,166.053,1
49159.3,116.426,1
4656.88,124.963,1
50447.7,109.724,1
50143.2,153.227,1
47951.2,284.621,1
50536.5,59.2046,1
4381.73,33.9514,1
70624.4,23.8757,1
50128.9,473.273,1
50654.3,358.853,1
49517.4,227.036,1
53010.4,220.645,1
53140.5,111.515,1
51107.6,132.811,1
50791.3,163.143,1
53332.7,271.331,1
47687.7,121.975,1
52299.5,165.569,1
48474.9,341.225,1
50076.8,125.779,1
52381.6,101.398,1
35698,45.4841,1
58568.6,43.8477,1
56274.6,59.7279,1
62292.1,46.6335,1
50030,128.415,1
49113.1,105.208,1
50059.7,132.97,1
51314.1,253.741,1
48096.9,198.478,1
53228.4,57.8067,1
50896.9,241.364,1
50888.2,344.889,1
47319.6,187.538,1
48041.9,241.888,1
74621.7,17.833,1
51477,222.24,1
48713,199.411,1
51961.7,198.597,1
59311.4,117.958,1
49894.1,380.318,1
48453.2,426.116,1
54678,143.99,1
52154.3,98.8927,1
54346.6,54.6997,1
48887.4,103.948,1
50892.2,266.037,1
54638.6,62.1152,1
56543.7,59.384,1
51159.4,158.937,1
52587.6,95.1969,1
35809.3,94.7743,1
50368.1,308.864,1
51759.9,182.579,1
50297.2,137.727,1
48312,252.618,1
50812.4,103.415,1
51627.1,123.926,1
49668.9,516.668,1
49418.7,147.905,1
61497.6,39.1536,1
52795.6,141.999,1
51241,131.235,1
49963.4,214.023,1
61423.1,93.0202,1
50375.7,64.1063,1
52511.1,100.719,1
53052.4,102.856,1
50497.5,407.419,1
59056.7,64.0658,1
46505.1,284.155,1
52668.3,103.122,1
49570.3,198.281,1
41358.3,81.4921,1
49565.5,252.083,1
50670.2,213.85,1
49528.8,369.264,1
43051.6,63.7836,1
54676.9,66.4751,1
50533.7,233.447,1
52264.6,168.047,1
49440.6,146.995,1
16806.2,121.938,1
49228.6,141.032,1
48674,463.349,1
49112,124.646,1
49319.7,212.878,1
48981.7,144.895,1
49547.2,227.112,1
72937.2,28.7969,1
50909.1,434.955,1
62778.1,63.1553,1
50552.6,231.224,1
53825,130.067,1
49496.5,116.31,1
44544.2,171.3,1
52707.1,86.115,1
53966.4,138.96,1
52227.9,80.9609,1
57990.2,83.0382,1
62594,65.7614,1
60035.6,69.1475,1
52528.9,121.314,1
50782.8,152.485,1
61210.1,61.1857,1
55355.5,81.1405,1
48564.6,64.6683,1
52774,17.9947,1
6585.68,43.5211,1
51268.8,264.779,1
48511.7,232.062,1
57300.2,102.658,1
50875,133.14,1
49111.1,101.969,1
57220.1,61.4631,1
53228.9,84.221,1
49479.7,227.141,1
51319.2,135.753,1
47932,88.1377,1
64334.1,62.3506,0
49886.3,98.2556,1
51406,181.842,1
33040.8,57.493,1
58084.3,59.5642,1
73909.8,28.117,0
42474.4,27.5489,1
71415.6,22.8949,1
52496.1,160.164,1
55788.7,81.365,1
22634.2,59.0801,1
47645.3,160.278,1
47708.3,169.757,1
51691.7,70.5633,1
50707.9,237.626,1
51409.1,85.3944,1
44956.2,130.603,1
51464.1,87.3842,1
49338.5,164.803,1
42087.1,92.4715,1
60276.3,81.1666,1
6480.3,21.7963,1
50875.5,161.103,1
67946.1,33.4627,1
49923.2,129.628,1
55302.2,172.891,1
50240.9,147.914,1
58278.5,51.8249,1
51678.4,128.251,1
48542.3,95.0247,1
56174.2,108.773,1
49520.3,149.541,1
51952.1,74.9376,1
50708.4,213.711,1
48896.6,51.4862,1
54053.6,126.466,1
5186.3,45.1199,1
53078.1,228.772,1
50827.5,319.231,1
51748,314.549,1
52691.1,180.254,1
45858.7,136.054,1
50282,176.575,1
49028.7,159.743,1
43795.3,99.9968,1
49114.5,148.469,1
63973.9,29.7963,1
52403.7,173.909,1
51491.8,411.625,1
54752,44.8663,1
6602.81,37.5191,1
46542.2,36.3455,1
52697.1,149.821,1
51104.9,175.344,1
61704.9,66.8284,1
54745.3,329.968,1
50866,480.282,1
46207.7,62.1582,1
51033.1,115.298,1
49420.6,74.8206,1
31630.6,45.021,1
47431.9,40.1077,1
40404.5,207.913,1
48359.8,125.45,1
54499.9,57.7341,1
53556.5,56.0395,1
49023,266.654,1
55605.1,71.7544,1
52466.7,46.091,1
50899.8,169.471,1
48382,145.985,1
51783.8,106.203,1
54684.7,84.2649,1
47579.4,80.5168,1
53801,163.824,1
50266.8,120.067,1
58028.7,63.4628,1
50788.5,148.637,1
50363.7,131.697,1
42732.8,80.152,1
49954.2,191.516,1
47259.4,158.743,1
52386.4,169.914,1
6893.99,79.871,1
47477.5,54.5848,1
50274.3,273.744,1
52013.6,511.331,1
60940.4,38.6098,1
47461.8,63.6641,1
50360.4,450.72,1
48796,48.94,1
46160.4,239.011,1
50232.9,272.535,1
48479.7,237.088,1
54546.2,19.035,1
50198.6,70.4835,1
50374.4,137.467,1
47088.1,137.01,1
55220.2,44.2895,1
51355.6,187.896,1
50120.7,169.79,1
51598.3,227.114,1
46593.5,195.803,1
48251.6,124.399,1
50884.6,218.621,1
23968.9,34.3137,1
54833.7,137.742,1
57802.1,148.152,1
50523.6,301.782,1
49586,145.011,1
52966.7,172.885,1
65461.9,28.562,1
61810.9,42.1502,1
50921.5,163.684,1
54278.6,67.0834,1
49761.2,176.118,1
64743.7,65.1541,1
50435.5,80.2314,1
43456.1,151.471,1
56555.7,81.3893,1
49837.6,421.706,1
4452.42,144.826,1
59783.5,54.6191,1
49786.3,146.05,1
55863.2,75.2828,1
51070.7,114.866,1
47852.2,59.6836,1
51867.5,273.27,1
49372,388.289,1
51260.8,110.662,1
52255.1,114.71,1
48597.8,150.685,1
44378.4,99.0664,1
55427.8,74.2082,1
53323.8,44.8721,1
40456.1,70.0364,1
7047.92,89.5781,1
47408.5,69.301,1
63350.1,24.4138,1
48212.6,113.958,1
46219.8,71.5503,1
49105.8,230.521,1
50686.7,208.745,1
44815.1,156.725,1
50963,261.808,1
56897.1,52.3432,1
42082.5,206.727,1
66041.7,24.2331,1
16049,123.518,1
47737.5,73.9412,1
53269.8,105.834,1
51360.3,358.68,1
51063.3,253.484,1
53459.9,161.693,1
51436.9,372.511,1
49233.4,287.75,1
49007.8,104.768,1
51632,316.999,1
57221.5,47.8062,1
47638.1,72.2062,1
50570.4,190.323,1
3343.66,138.482,1
6874.84,66.6944,1
50099.6,112.431,1
53382.9,56.3326,1
52298.5,262.675,1
56646.7,59.3749,1
42166.6,218.696,1
53629.3,66.658,1
55461.7,111.923,1
51836.1,213.076,1
52833.3,187.142,1
53699.7,55.8274,1
5526.25,117.806,1
49722.3,114.178,1
53606,184.989,1
60930.8,76.9586,1
51488.6,172.405,1
49919,46.7815,1
50092.3,274.889,1
39528.4,54.7533,1
51014.7,29.1199,1
53079.1,55.331,1
50270.6,109.722,1
63511,47.4318,1
53278.4,122.69,1
49478,122.08,1
50708.8,90.446,1
60935.8,41.8539,1
48473.2,228.565,1
50733.6,199.841,1
52520.1,106.539,1
48549.4,126.161,1
50004.7,253.621,1
54126.9,89.03,1
52358.1,70.6191,1
49183.2,199.039,1
39483.3,99.8841,1
51673.8,347.033,1
48508.9,197.111,1
50573.6,94.1776,1
47661.1,81.9838,1
48803.3,71.3639,1
51504.9,79.3371,1
51953,213.609,1
55422.5,94.6132,1
48819.6,51.7231,1
48126.4,205.188,1
56660.4,107.789,1
49359.7,198.957,1
45129.3,191.285,1
59772.7,79.5642,1
49816.9,98.1516,0
54020.3,40.0636,1
49745.8,240.335,1
53803.2,123.087,1
50087.6,128.943,1
45095,206.749,1
55555.1,58.6353,1
51337.5,493.806,1
54071.9,188.719,1
51447.1,192.615,1
51784.5,171.232,1
51773.6,188.176,1
46683,37.6956,1
59209.8,72.6062,1
7590.67,109.177,1
51672.7,230.498,1
50975.2,245.279,1
49077.3,182.914,1
57971.4,54.7779,1
42983.9,149.802,1
50322.7,122.175,1
51261.3,174.33,1
51132,328.743,1
49354,139.764,1
39144.3,93.2203,1
48671.5,70.1339,1
48914.8,98.9709,1
49723,353.625,1
58647.7,69.2904,1
26059.2,41.9189,1
50585.2,216.351,1
53042.4,109.658,1
6243.57,43.6338,1
51560.7,86.5696,1
51438.4,172.52,1
47141.7,27.1024,1
62116,65.1042,1
51755,153.691,1
50852.4,69.0495,1
49298.8,87.8997,1
60118,143.234,1
48428.9,200.943,1
46978.8,78.9182,1
67139.2,36.7762,1
46997.5,149.65,1
52647.8,142.661,1
40608.5,196.282,1
49468.6,82.5453,1
50444.9,215.264,1
53347.9,100.582,1
32982.2,21.5153,1
47300.5,67.3598,1
51688.3,124.924,1
61312.4,39.8295,1
53976.6,183.607,1
53991.9,110.97,1
50281.8,105.972,1
49679.2,283.873,1
49916.1,310.498,1
48573.7,507.114,1
5277.36,76.5309,1
51027.5,223.314,1
50642.1,48.5096,1
48664.2,117.613,1
50557.5,440.289,1
50198.7,223.969,1
54533.8,221.662,1
39615.1,115.835,1
49051.5,356.56,1
50416.1,248.993,1
48497.5,437.125,1
50264.9,79.2055,1
5184.83,90.9961,1
51941.2,185.031,1
49414.5,135.001,1
50502.8,477.387,1
49662.6,147.47,1
48941.4,111.092,1
10526.4,40.4913,1
54829.2,177.982,1
4988.23,86.0603,1
48732.4,478.771,1
6825.23,60.1742,1
53703,112.994,1
50171.4,140.992,1
48678.6,76.7942,1
51322.9,144.447,1
5664.94,136.408,1
47002.6,100.546,1
48327.4,214.864,1
50526.5,248.761,1
50681,80.303,1
49571.8,119.715,1
54398.4,86.462,1
54824.8,150.922,1
53082.4,97.1055,1
50122.3,104.082,1
50109.9,260.841,1
51333.6,205.875,1
53334.5,109.833,1
50462.1,302.246,1
46468.5,86.0648,1
48712.4,213.053,1
50437.1,89.2184,1
64553.3,34.1966,1
50379.2,426.79,1
57296.9,88.1484,1
46560.4,46.2189,1
52420.4,143.355,1
49958.1,54.9003,1
61970.1,107.269,1
51025.3,282.786,1
44205.2,229.55,1
54080.5,139.651,1
46724.4,99.2715,1
53000.9,126.393,1
66754.5,60.3021,1
48173.4,284.422,1
53004.2,55.5978,1
51254.2,211.963,1
48534.7,74.5675,1
58586.9,65.9299,1
47986.5,169.224,1
47202.9,141.715,1
49963.3,403.3,1
47349.8,97.5565,1
53335,111.314,1
72888.5,18.4269,1
49260,559.407,1
49606.2,252.553,1
50715.8,361.611,1
49357.3,250.652,1
48627.9,398.288,1
49123.2,206.495,1
54295.9,141.877,1
51310.4,824.639,1
60380.4,53.9513,1
50917.1,55.9352,1
7281.23,144.273,1
40719.5,54.5689,1
55355.3,91.8292,1
47936.3,162.075,1
50411.7,700.685,1
41859.1,84.4593,1
5041.07,114.579,1
62207.2,52.5035,1
48650.4,262.454,1
16464.9,71.6967,1
48022.8,172.006,1
64623.2,69.1177,1
48437.5,329.544,1
54019.6,86.4759,1
50220,255.801,1
47994.4,134.26,1
53604.8,99.2626,1
53197.1,152.378,1
50574,135.894,1
54270.5,155.594,1
48882.1,207.763,1
42067.4,109.704,1
61601.3,75.6419,1
49023.2,260.943,1
53544,105.072,1
49663.9,351.974,1
49528.7,125.975,1
41048.1,127.03,1
64165.7,63.1836,1
50379.5,86.3867,1
52616.7,75.2978,1
51356.3,146.551,1
47013.2,80.8296,1
52525.2,139.622,1
45604.4,184.164,1
51903.9,60.2153,1
58249.9,84.7,1
49735.1,168.203,1
48895,306.48,1
55244,53.7788,1
52465.1,166.395,1
57422.1,88.9009,1
49641.8,359.743,1
50809.1,111.57,1
48540.8,45.4704,1
55345.1,85.8251,1
56655.4,117.34,1
8587.15,45.1431,1
57013,62.5219,1
52968.1,52.7543,1
51800.1,316.589,1
48509.5,175.727,1
50387.2,271.612,1
57804.8,120.059,1
54852.5,64.7073,1
52391.4,136.84,1
49045.3,52.3595,1
50153.4,145.319,1
59825.4,77.7863,1
48358,159.649,1
48868.2,278.726,1
51725.1,219.259,1
47973.3,161.637,1
5806.56,135.1,1
50112.1,124.702,1
49683.6,142.15,1
54909.2,73.6677,1
48870.3,57.6585,1
50432.3,143.924,1
48204.1,53.5535,1
60400.4,36.1881,1
50450.3,265.697,1
47622.7,77.8171,1
51636.4,161.629,1
52415.6,135.03,1
45860.3,224.118,1
4808.18,19.8375,1
27452.8,88.8383,1
48052.4,91.4319,1
58023,49.6865,1
47513.3,29.795,1
50675.6,120.372,1
52484.6,158.634,1
63697.8,50.2587,1
49534.8,142.127,1
53096.5,62.6867,1
47750.4,61.0659,1
51497.7,293.771,1
49160.7,162.481,1
61765.1,69.3671,1
53468.4,138.444,1
49512.1,87.796,1
48504.5,233.633,1
68904.6,17.1382,1
45367.4,157.693,1
55386.6,82.2589,1
48242.4,249.185,1
53962,121.643,1
52565.6,47.9269,1
44149.5,168.976,1
52387.8,239.003,1
52397.5,81.6004,1
48641.9,126.475,1
48319.8,127.565,1
51864.7,284.511,1
48198.2,213.857,1
50116.9,115.792,1
48136.6,144.399,1
58816.8,64.6534,1
77418.8,28.7785,1
53000.4,209.439,1
60918.8,69.5107,1
49386.8,184.197,1
48893,260.185,1
52680.4,256.94,1
49142.1,149.195,1
52279,101.972,1
49674.8,66.6907,1
48970.8,392.071,1
49211.3,148.304,1
52364.2,75.6714,1
49444.7,209.282,1
51572.7,64.2203,1
63563.5,32.4799,1
50781.9,125.311,1
60299.8,42.4073,1
50632.2,69.6455,1
53355.7,119.659,1
50368.7,133.581,1
46803.7,296.005,1
50810.6,78.0215,1
52220.4,153.198,1
50676.5,104.488,1
48055.9,172.684,1
55230.2,94.2075,1
48822.1,116.858,1
51742.6,48.8705,1
51400.1,167.253,1
77776.6,18.4095,1
49088.6,97.4331,1
52883.6,174.911,1
47803.5,64.4795,1
48110.7,167.252,1
48939.3,178.269,1
51346.6,62.2794,1
40166.1,47.5678,1
47322,87.9473,1
50168.3,171.562,1
50291.5,74.6064,1
54587.2,253.097,1
53225,35.4983,1
49934.8,315.171,1
53569.7,129.565,1
